timestamp(ms),Moisture,
"1717686128.208","486",
"1717686128.308","488",
"1717686128.408","488",
"1717686128.508","487",
"1717686128.608","488",
"1717686128.708","491",
"1717686128.808","488",
"1717686128.908","488",
"1717686129.008","488",
"1717686129.108","487",
"1717686129.208","488",
"1717686129.308","488",
"1717686129.408","488",
"1717686129.508","484",
"1717686129.608","488",
"1717686129.708","488",
"1717686129.808","489",
"1717686129.907","488",
"1717686130.008","488",
"1717686130.108","487",
"1717686130.208","489",
"1717686130.308","488",
"1717686130.408","488",
"1717686130.508","488",
"1717686130.608","487",
"1717686130.708","489",
"1717686130.808","488",
"1717686130.907","491",
"1717686131.008","488",
"1717686131.108","492",
"1717686131.208","489",
"1717686131.308","489",
"1717686131.408","489",
"1717686131.508","489",
"1717686131.608","488",
"1717686131.708","489",
"1717686131.808","488",
"1717686131.908","488",
"1717686132.008","488",
"1717686132.108","487",
"1717686132.208","489",
"1717686132.308","488",
"1717686132.408","488",
"1717686132.508","490",
"1717686132.608","488",
"1717686132.708","490",
"1717686132.808","489",
"1717686132.908","488",
"1717686133.008","489",
"1717686133.108","490",
"1717686133.208","489",
"1717686133.309","489",
"1717686133.408","489",
"1717686133.508","489",
"1717686133.608","490",
"1717686133.708","490",
"1717686133.808","489",
"1717686133.909","489",
"1717686134.008","490",
"1717686134.108","489",
"1717686134.207","489",
"1717686134.308","490",
"1717686134.408","490",
"1717686134.508","488",
"1717686134.608","490",
"1717686134.708","490",
"1717686134.808","490",
"1717686134.909","490",
"1717686135.008","490",
"1717686135.108","490",
"1717686135.208","490",
"1717686135.308","489",
"1717686135.408","489",
"1717686135.508","490",
"1717686135.608","489",
"1717686135.708","489",
"1717686135.808","488",
"1717686135.907","490",
"1717686136.008","490",
"1717686136.108","490",
"1717686136.209","490",
"1717686136.308","491",
"1717686136.408","490",
"1717686136.508","490",
"1717686136.608","490",
"1717686136.707","490",
"1717686136.808","490",
"1717686136.908","490",
"1717686137.008","490",
"1717686137.108","490",
"1717686137.208","490",
"1717686137.308","490",
"1717686137.408","489",
"1717686137.508","490",
"1717686137.608","490",
"1717686137.708","490",
"1717686137.84","491",
"1717686137.908","490",
"1717686138.007","490",
"1717686138.107","491",
"1717686138.208","491",
"1717686138.307","490",
"1717686138.408","490",
"1717686138.508","491",
"1717686138.608","493",
"1717686138.708","490",
"1717686138.809","485",
"1717686138.908","491",
"1717686139.008","491",
"1717686139.108","491",
"1717686139.208","490",
"1717686139.308","489",
"1717686139.408","490",
"1717686139.508","490",
"1717686139.608","491",
"1717686139.707","490",
"1717686139.808","488",
"1717686139.908","488",
"1717686140.008","491",
"1717686140.108","491",
"1717686140.208","491",
"1717686140.308","491",
"1717686140.407","491",
"1717686140.507","491",
"1717686140.608","491",
"1717686140.708","490",
"1717686140.808","490",
"1717686140.908","491",
"1717686141.007","490",
"1717686141.108","491",
"1717686141.208","493",
"1717686141.308","490",
"1717686141.408","491",
"1717686141.509","491",
"1717686141.608","491",
"1717686141.707","491",
"1717686141.808","491",
"1717686141.908","491",
"1717686142.009","491",
"1717686142.107","491",
"1717686142.208","492",
"1717686142.307","492",
"1717686142.408","491",
"1717686142.508","492",
"1717686142.607","491",
"1717686142.708","491",
"1717686142.808","491",
"1717686142.908","491",
"1717686143.008","491",
"1717686143.107","490",
"1717686143.207","496",
"1717686143.308","489",
"1717686143.408","492",
"1717686143.508","492",
"1717686143.607","492",
"1717686143.708","491",
"1717686143.807","492",
"1717686143.908","491",
"1717686144.008","492",
"1717686144.107","493",
"1717686144.208","492",
"1717686144.307","491",
"1717686144.408","492",
"1717686144.508","492",
"1717686144.608","492",
"1717686144.708","490",
"1717686144.809","492",
"1717686144.907","492",
"1717686145.008","490",
"1717686145.108","492",
"1717686145.208","487",
"1717686145.308","492",
"1717686145.408","494",
"1717686145.508","492",
"1717686145.608","492",
"1717686145.708","495",
"1717686145.808","493",
"1717686145.908","491",
"1717686146.008","492",
"1717686146.108","492",
"1717686146.208","492",
"1717686146.309","492",
"1717686146.408","492",
"1717686146.508","492",
"1717686146.608","492",
"1717686146.708","492",
"1717686146.808","492",
"1717686146.908","492",
"1717686147.008","495",
"1717686147.108","492",
"1717686147.208","493",
"1717686147.309","493",
"1717686147.408","494",
"1717686147.508","493",
"1717686147.608","493",
"1717686147.708","492",
"1717686147.808","493",
"1717686147.908","493",
"1717686148.008","493",
"1717686148.107","493",
"1717686148.208","493",
"1717686148.308","493",
"1717686148.408","493",
"1717686148.507","493",
"1717686148.608","492",
"1717686148.708","493",
"1717686148.808","492",
"1717686148.908","492",
"1717686149.008","496",
"1717686149.108","493",
"1717686149.208","496",
"1717686149.307","493",
"1717686149.408","493",
"1717686149.508","494",
"1717686149.608","494",
"1717686149.708","494",
"1717686149.808","493",
"1717686149.908","493",
"1717686150.009","494",
"1717686150.108","494",
"1717686150.208","493",
"1717686150.308","494",
"1717686150.409","493",
"1717686150.508","496",
"1717686150.609","492",
"1717686150.708","493",
"1717686150.808","492",
"1717686150.908","494",
"1717686151.008","492",
"1717686151.107","494",
"1717686151.208","494",
"1717686151.309","494",
"1717686151.408","493",
"1717686151.508","494",
"1717686151.608","493",
"1717686151.708","493",
"1717686151.808","492",
"1717686151.908","493",
"1717686152.008","494",
"1717686152.108","494",
"1717686152.208","494",
"1717686152.307","494",
"1717686152.408","494",
"1717686152.508","493",
"1717686152.608","496",
"1717686152.708","494",
"1717686152.808","492",
"1717686152.908","493",
"1717686153.008","495",
"1717686153.108","495",
"1717686153.209","494",
"1717686153.308","493",
"1717686153.408","494",
"1717686153.508","494",
"1717686153.608","495",
"1717686153.708","494",
"1717686153.807","490",
"1717686153.908","494",
"1717686154.008","494",
"1717686154.108","494",
"1717686154.208","494",
"1717686154.308","494",
"1717686154.408","495",
"1717686154.507","494",
"1717686154.608","500",
"1717686154.708","494",
"1717686154.808","492",
"1717686154.908","494",
"1717686155.008","495",
"1717686155.108","495",
"1717686155.208","494",
"1717686155.308","495",
"1717686155.408","494",
"1717686155.508","494",
"1717686155.608","494",
"1717686155.707","494",
"1717686155.808","495",
"1717686155.908","495",
"1717686156.007","495",
"1717686156.108","495",
"1717686156.207","494",
"1717686156.308","495",
"1717686156.408","494",
"1717686156.508","495",
"1717686156.608","495",
"1717686156.707","495",
"1717686156.808","495",
"1717686156.908","496",
"1717686157.008","498",
"1717686157.108","494",
"1717686157.208","496",
"1717686157.308","495",
"1717686157.409","495",
"1717686157.508","495",
"1717686157.608","495",
"1717686157.708","495",
"1717686157.808","495",
"1717686157.908","495",
"1717686158.008","493",
"1717686158.108","494",
"1717686158.208","495",
"1717686158.308","494",
"1717686158.408","496",
"1717686158.508","496",
"1717686158.608","494",
"1717686158.708","495",
"1717686158.808","495",
"1717686158.908","494",
"1717686159.008","498",
"1717686159.108","496",
"1717686159.208","496",
"1717686159.308","497",
"1717686159.408","496",
"1717686159.508","496",
"1717686159.608","495",
"1717686159.708","496",
"1717686159.808","496",
"1717686159.909","496",
"1717686160.008","496",
"1717686160.108","496",
"1717686160.208","495",
"1717686160.308","495",
"1717686160.408","495",
"1717686160.508","495",
"1717686160.608","496",
"1717686160.708","496",
"1717686160.808","495",
"1717686160.908","495",
"1717686161.007","495",
"1717686161.108","496",
"1717686161.208","495",
"1717686161.308","496",
"1717686161.408","496",
"1717686161.508","494",
"1717686161.608","496",
"1717686161.708","496",
"1717686161.808","496",
"1717686161.908","495",
"1717686162.008","496",
"1717686162.108","497",
"1717686162.208","495",
"1717686162.308","495",
"1717686162.408","495",
"1717686162.508","495",
"1717686162.609","496",
"1717686162.708","496",
"1717686162.808","496",
"1717686162.908","496",
"1717686163.008","496",
"1717686163.108","496",
"1717686163.208","496",
"1717686163.308","495",
"1717686163.408","496",
"1717686163.508","496",
"1717686163.608","496",
"1717686163.708","496",
"1717686163.808","496",
"1717686163.908","495",
"1717686164.008","496",
"1717686164.108","495",
"1717686164.208","496",
"1717686164.307","496",
"1717686164.408","493",
"1717686164.508","494",
"1717686164.608","497",
"1717686164.708","496",
"1717686164.808","496",
"1717686164.908","496",
"1717686165.009","500",
"1717686165.108","496",
"1717686165.208","496",
"1717686165.308","497",
"1717686165.408","497",
"1717686165.508","496",
"1717686165.608","497",
"1717686165.708","496",
"1717686165.808","496",
"1717686165.908","496",
"1717686166.008","500",
"1717686166.108","496",
"1717686166.208","497",
"1717686166.308","496",
"1717686166.408","495",
"1717686166.508","495",
"1717686166.608","497",
"1717686166.709","496",
"1717686166.808","498",
"1717686166.909","496",
"1717686167.008","496",
"1717686167.108","496",
"1717686167.208","496",
"1717686167.308","497",
"1717686167.408","496",
"1717686167.508","497",
"1717686167.608","496",
"1717686167.708","496",
"1717686167.808","497",
"1717686167.908","497",
"1717686168.008","496",
"1717686168.108","497",
"1717686168.208","497",
"1717686168.308","496",
"1717686168.409","498",
"1717686168.508","497",
"1717686168.608","497",
"1717686168.708","497",
"1717686168.808","497",
"1717686168.908","497",
"1717686169.008","496",
"1717686169.108","501",
"1717686169.208","498",
"1717686169.308","497",
"1717686169.409","496",
"1717686169.509","496",
"1717686169.608","496",
"1717686169.708","495",
"1717686169.808","498",
"1717686169.908","497",
"1717686170.009","497",
"1717686170.108","497",
"1717686170.208","496",
"1717686170.308","497",
"1717686170.409","497",
"1717686170.508","497",
"1717686170.609","493",
"1717686170.708","498",
"1717686170.808","498",
"1717686170.908","494",
"1717686171.009","498",
"1717686171.108","498",
"1717686171.208","498",
"1717686171.308","497",
"1717686171.408","497",
"1717686171.508","497",
"1717686171.608","497",
"1717686171.709","497",
"1717686171.808","496",
"1717686171.908","498",
"1717686172.008","495",
"1717686172.108","498",
"1717686172.208","496",
"1717686172.308","498",
"1717686172.408","499",
"1717686172.509","498",
"1717686172.608","493",
"1717686172.708","498",
"1717686172.808","497",
"1717686172.908","498",
"1717686173.008","497",
"1717686173.108","499",
"1717686173.208","496",
"1717686173.309","497",
"1717686173.408","497",
"1717686173.509","497",
"1717686173.608","498",
"1717686173.708","497",
"1717686173.808","498",
"1717686173.908","502",
"1717686174.008","498",
"1717686174.108","492",
"1717686174.208","499",
"1717686174.308","499",
"1717686174.408","498",
"1717686174.509","498",
"1717686174.609","498",
"1717686174.708","498",
"1717686174.808","498",
"1717686174.908","497",
"1717686175.008","498",
"1717686175.108","498",
"1717686175.208","499",
"1717686175.308","498",
"1717686175.408","498",
"1717686175.508","498",
"1717686175.609","499",
"1717686175.708","496",
"1717686175.809","498",
"1717686175.908","496",
"1717686176.008","499",
"1717686176.108","497",
"1717686176.208","499",
"1717686176.308","497",
"1717686176.408","499",
"1717686176.509","493",
"1717686176.609","500",
"1717686176.708","498",
"1717686176.808","497",
"1717686176.908","502",
"1717686177.008","498",
"1717686177.108","498",
"1717686177.209","499",
"1717686177.308","501",
"1717686177.409","497",
"1717686177.508","496",
"1717686177.609","498",
"1717686177.708","498",
"1717686177.808","496",
"1717686177.908","500",
"1717686178.008","499",
"1717686178.109","498",
"1717686178.208","498",
"1717686178.308","499",
"1717686178.408","500",
"1717686178.508","499",
"1717686178.608","498",
"1717686178.709","499",
"1717686178.808","499",
"1717686178.909","499",
"1717686179.009","499",
"1717686179.108","499",
"1717686179.209","499",
"1717686179.308","499",
"1717686179.409","502",
"1717686179.508","499",
"1717686179.608","498",
"1717686179.708","499",
"1717686179.808","498",
"1717686179.908","499",
"1717686180.009","499",
"1717686180.109","500",
"1717686180.209","499",
"1717686180.308","500",
"1717686180.408","499",
"1717686180.509","499",
"1717686180.608","499",
"1717686180.709","499",
"1717686180.808","499",
"1717686180.909","499",
"1717686181.008","499",
"1717686181.108","499",
"1717686181.208","494",
"1717686181.309","499",
"1717686181.408","499",
"1717686181.508","499",
"1717686181.608","498",
"1717686181.708","497",
"1717686181.809","499",
"1717686181.908","499",
"1717686182.009","499",
"1717686182.108","499",
"1717686182.208","499",
"1717686182.309","498",
"1717686182.409","499",
"1717686182.508","498",
"1717686182.608","499",
"1717686182.708","500",
"1717686182.809","498",
"1717686182.908","499",
"1717686183.009","499",
"1717686183.109","498",
"1717686183.209","498",
"1717686183.308","498",
"1717686183.409","498",
"1717686183.509","500",
"1717686183.608","498",
"1717686183.708","499",
"1717686183.809","499",
"1717686183.908","499",
"1717686184.009","500",
"1717686184.108","498",
"1717686184.209","499",
"1717686184.309","499",
"1717686184.408","499",
"1717686184.509","499",
"1717686184.608","499",
"1717686184.709","494",
"1717686184.808","500",
"1717686184.909","499",
"1717686185.008","502",
"1717686185.108","498",
"1717686185.208","498",
"1717686185.308","500",
"1717686185.408","500",
"1717686185.509","500",
"1717686185.609","500",
"1717686185.709","500",
"1717686185.809","499",
"1717686185.909","499",
"1717686186.009","500",
"1717686186.109","500",
"1717686186.208","500",
"1717686186.309","500",
"1717686186.409","500",
"1717686186.509","500",
"1717686186.608","500",
"1717686186.709","502",
"1717686186.808","499",
"1717686186.909","503",
"1717686187.008","500",
"1717686187.109","498",
"1717686187.208","500",
"1717686187.309","499",
"1717686187.408","500",
"1717686187.509","499",
"1717686187.608","500",
"1717686187.708","503",
"1717686187.808","499",
"1717686187.908","500",
"1717686188.008","500",
"1717686188.114","502",
"1717686188.214","500",
"1717686188.313","500",
"1717686188.413","499",
"1717686188.513","500",
"1717686188.613","499",
"1717686188.713","500",
"1717686188.814","499",
"1717686188.914","500",
"1717686189.013","497",
"1717686189.114","500",
"1717686189.213","500",
"1717686189.314","500",
"1717686189.414","500",
"1717686189.514","499",
"1717686189.614","500",
"1717686189.713","500",
"1717686189.814","498",
"1717686189.913","500",
"1717686190.014","499",
"1717686190.113","500",
"1717686190.214","502",
"1717686190.313","500",
"1717686190.414","502",
"1717686190.513","498",
"1717686190.614","500",
"1717686190.713","499",
"1717686190.814","503",
"1717686190.913","499",
"1717686191.014","501",
"1717686191.114","499",
"1717686191.213","500",
"1717686191.314","500",
"1717686191.414","500",
"1717686191.513","499",
"1717686191.613","503",
"1717686191.713","501",
"1717686191.813","501",
"1717686191.914","501",
"1717686192.013","500",
"1717686192.114","499",
"1717686192.214","500",
"1717686192.314","500",
"1717686192.413","500",
"1717686192.514","500",
"1717686192.614","500",
"1717686192.714","503",
"1717686192.814","499",
"1717686192.914","501",
"1717686193.013","500",
"1717686193.114","499",
"1717686193.213","501",
"1717686193.314","501",
"1717686193.414","500",
"1717686193.514","500",
"1717686193.613","501",
"1717686193.714","500",
"1717686193.813","500",
"1717686193.913","500",
"1717686194.013","500",
"1717686194.114","500",
"1717686194.213","500",
"1717686194.314","501",
"1717686194.413","501",
"1717686194.514","500",
"1717686194.614","500",
"1717686194.714","500",
"1717686194.814","501",
"1717686194.914","501",
"1717686195.014","496",
"1717686195.114","499",
"1717686195.214","501",
"1717686195.314","500",
"1717686195.414","500",
"1717686195.514","499",
"1717686195.614","501",
"1717686195.714","500",
"1717686195.813","500",
"1717686195.914","500",
"1717686196.014","500",
"1717686196.113","500",
"1717686196.214","499",
"1717686196.313","501",
"1717686196.414","501",
"1717686196.514","500",
"1717686196.614","501",
"1717686196.713","502",
"1717686196.814","501",
"1717686196.913","501",
"1717686197.014","500",
"1717686197.113","501",
"1717686197.213","504",
"1717686197.313","501",
"1717686197.413","501",
"1717686197.514","502",
"1717686197.614","501",
"1717686197.714","501",
"1717686197.813","501",
"1717686197.914","502",
"1717686198.013","501",
"1717686198.114","504",
"1717686198.214","501",
"1717686198.314","500",
"1717686198.414","498",
"1717686198.514","500",
"1717686198.614","501",
"1717686198.714","502",
"1717686198.814","501",
"1717686198.913","501",
"1717686199.014","500",
"1717686199.114","501",
"1717686199.213","502",
"1717686199.314","501",
"1717686199.413","501",
"1717686199.514","501",
"1717686199.613","502",
"1717686199.714","501",
"1717686199.814","502",
"1717686199.914","501",
"1717686200.014","502",
"1717686200.114","502",
"1717686200.214","502",
"1717686200.314","501",
"1717686200.413","500",
"1717686200.514","502",
"1717686200.613","501",
"1717686200.714","500",
"1717686200.814","499",
"1717686200.914","505",
"1717686201.013","502",
"1717686201.113","501",
"1717686201.214","502",
"1717686201.313","505",
"1717686201.414","501",
"1717686201.513","502",
"1717686201.614","500",
"1717686201.714","504",
"1717686201.813","502",
"1717686201.914","497",
"1717686202.014","502",
"1717686202.114","502",
"1717686202.214","503",
"1717686202.314","501",
"1717686202.413","501",
"1717686202.513","501",
"1717686202.613","501",
"1717686202.714","503",
"1717686202.814","502",
"1717686202.914","500",
"1717686203.014","502",
"1717686203.114","502",
"1717686203.214","501",
"1717686203.314","502",
"1717686203.414","501",
"1717686203.514","502",
"1717686203.614","501",
"1717686203.714","502",
"1717686203.814","501",
"1717686203.914","503",
"1717686204.014","502",
"1717686204.113","497",
"1717686204.214","502",
"1717686204.314","504",
"1717686204.414","502",
"1717686204.514","504",
"1717686204.613","503",
"1717686204.713","502",
"1717686204.814","502",
"1717686204.914","503",
"1717686205.014","503",
"1717686205.114","506",
"1717686205.214","502",
"1717686205.314","503",
"1717686205.414","502",
"1717686205.514","502",
"1717686205.614","502",
"1717686205.714","503",
"1717686205.814","503",
"1717686205.914","503",
"1717686206.014","501",
"1717686206.114","502",
"1717686206.214","502",
"1717686206.314","503",
"1717686206.413","502",
"1717686206.514","502",
"1717686206.614","502",
"1717686206.714","502",
"1717686206.814","502",
"1717686206.913","503",
"1717686207.014","503",
"1717686207.114","503",
"1717686207.214","503",
"1717686207.314","503",
"1717686207.413","502",
"1717686207.514","503",
"1717686207.614","501",
"1717686207.714","502",
"1717686207.814","505",
"1717686207.914","502",
"1717686208.014","502",
"1717686208.114","504",
"1717686208.214","504",
"1717686208.314","503",
"1717686208.414","503",
"1717686208.514","503",
"1717686208.614","502",
"1717686208.714","504",
"1717686208.814","504",
"1717686208.914","503",
"1717686209.014","504",
"1717686209.114","502",
"1717686209.214","503",
"1717686209.314","503",
"1717686209.414","503",
"1717686209.513","502",
"1717686209.614","503",
"1717686209.713","505",
"1717686209.814","497",
"1717686209.914","503",
"1717686210.014","503",
"1717686210.114","507",
"1717686210.214","502",
"1717686210.314","503",
"1717686210.414","504",
"1717686210.514","503",
"1717686210.614","503",
"1717686210.714","503",
"1717686210.814","507",
"1717686210.914","507",
"1717686211.013","502",
"1717686211.113","502",
"1717686211.213","504",
"1717686211.314","503",
"1717686211.414","502",
"1717686211.514","503",
"1717686211.614","501",
"1717686211.714","506",
"1717686211.814","503",
"1717686211.913","504",
"1717686212.014","503",
"1717686212.114","503",
"1717686212.214","502",
"1717686212.314","504",
"1717686212.414","501",
"1717686212.514","504",
"1717686212.614","504",
"1717686212.714","503",
"1717686212.814","504",
"1717686212.914","503",
"1717686213.014","503",
"1717686213.114","503",
"1717686213.214","503",
"1717686213.314","503",
"1717686213.414","499",
"1717686213.514","504",
"1717686213.614","503",
"1717686213.714","506",
"1717686213.813","503",
"1717686213.914","502",
"1717686214.014","503",
"1717686214.114","508",
"1717686214.214","503",
"1717686214.314","502",
"1717686214.414","504",
"1717686214.514","503",
"1717686214.614","504",
"1717686214.714","504",
"1717686214.814","503",
"1717686214.914","503",
"1717686215.014","503",
"1717686215.114","503",
"1717686215.214","503",
"1717686215.314","503",
"1717686215.414","504",
"1717686215.514","504",
"1717686215.614","507",
"1717686215.714","504",
"1717686215.814","502",
"1717686215.914","507",
"1717686216.014","502",
"1717686216.114","503",
"1717686216.214","504",
"1717686216.314","504",
"1717686216.414","504",
"1717686216.514","504",
"1717686216.614","504",
"1717686216.714","504",
"1717686216.814","504",
"1717686216.914","504",
"1717686217.014","503",
"1717686217.114","504",
"1717686217.214","503",
"1717686217.314","503",
"1717686217.414","504",
"1717686217.514","503",
"1717686217.614","504",
"1717686217.714","504",
"1717686217.814","502",
"1717686217.913","504",
"1717686218.014","504",
"1717686218.114","504",
"1717686218.214","502",
"1717686218.314","504",
"1717686218.414","499",
"1717686218.514","503",
"1717686218.614","504",
"1717686218.714","504",
"1717686218.814","504",
"1717686218.914","504",
"1717686219.014","503",
"1717686219.114","499",
"1717686219.214","503",
"1717686219.314","503",
"1717686219.413","504",
"1717686219.514","503",
"1717686219.614","502",
"1717686219.714","504",
"1717686219.814","503",
"1717686219.914","504",
"1717686220.014","505",
"1717686220.114","504",
"1717686220.214","504",
"1717686220.314","504",
"1717686220.414","504",
"1717686220.514","504",
"1717686220.614","507",
"1717686220.714","504",
"1717686220.814","504",
"1717686220.914","504",
"1717686221.014","504",
"1717686221.114","504",
"1717686221.214","504",
"1717686221.314","506",
"1717686221.414","504",
"1717686221.514","504",
"1717686221.614","505",
"1717686221.714","505",
"1717686221.814","505",
"1717686221.913","508",
"1717686222.014","504",
"1717686222.114","505",
"1717686222.214","503",
"1717686222.314","504",
"1717686222.414","505",
"1717686222.514","505",
"1717686222.614","504",
"1717686222.714","505",
"1717686222.814","504",
"1717686222.914","505",
"1717686223.015","503",
"1717686223.114","504",
"1717686223.214","509",
"1717686223.314","508",
"1717686223.414","504",
"1717686223.514","504",
"1717686223.614","505",
"1717686223.714","505",
"1717686223.814","505",
"1717686223.914","505",
"1717686224.014","505",
"1717686224.114","505",
"1717686224.214","505",
"1717686224.314","505",
"1717686224.414","507",
"1717686224.514","506",
"1717686224.614","505",
"1717686224.714","504",
"1717686224.814","507",
"1717686224.914","505",
"1717686225.014","504",
"1717686225.114","506",
"1717686225.214","505",
"1717686225.314","504",
"1717686225.414","503",
"1717686225.514","504",
"1717686225.614","505",
"1717686225.714","505",
"1717686225.814","505",
"1717686225.914","505",
"1717686226.014","505",
"1717686226.114","505",
"1717686226.214","504",
"1717686226.314","504",
"1717686226.414","504",
"1717686226.514","507",
"1717686226.614","505",
"1717686226.715","505",
"1717686226.814","505",
"1717686226.914","504",
"1717686227.014","505",
"1717686227.114","505",
"1717686227.214","504",
"1717686227.314","508",
"1717686227.414","506",
"1717686227.514","506",
"1717686227.614","504",
"1717686227.714","508",
"1717686227.814","505",
"1717686227.914","505",
"1717686228.014","505",
"1717686228.114","505",
"1717686228.214","506",
"1717686228.314","506",
"1717686228.414","505",
"1717686228.514","505",
"1717686228.614","504",
"1717686228.714","506",
"1717686228.814","505",
"1717686228.914","503",
"1717686229.014","508",
"1717686229.114","509",
"1717686229.215","504",
"1717686229.314","505",
"1717686229.415","506",
"1717686229.514","506",
"1717686229.614","506",
"1717686229.714","505",
"1717686229.814","503",
"1717686229.914","506",
"1717686230.015","506",
"1717686230.114","505",
"1717686230.214","505",
"1717686230.314","504",
"1717686230.414","505",
"1717686230.514","505",
"1717686230.614","507",
"1717686230.714","505",
"1717686230.814","505",
"1717686230.914","508",
"1717686231.014","505",
"1717686231.114","504",
"1717686231.214","505",
"1717686231.314","505",
"1717686231.414","505",
"1717686231.514","506",
"1717686231.614","505",
"1717686231.714","508",
"1717686231.814","506",
"1717686231.914","506",
"1717686232.014","504",
"1717686232.114","504",
"1717686232.214","506",
"1717686232.314","505",
"1717686232.414","506",
"1717686232.514","505",
"1717686232.614","506",
"1717686232.714","505",
"1717686232.814","505",
"1717686232.914","505",
"1717686233.014","505",
"1717686233.114","506",
"1717686233.214","506",
"1717686233.314","506",
"1717686233.414","506",
"1717686233.514","506",
"1717686233.614","506",
"1717686233.715","506",
"1717686233.814","506",
"1717686233.914","506",
"1717686234.014","505",
"1717686234.114","506",
"1717686234.214","506",
"1717686234.314","506",
"1717686234.414","504",
"1717686234.514","505",
"1717686234.614","506",
"1717686234.714","508",
"1717686234.814","506",
"1717686234.914","506",
"1717686235.014","506",
"1717686235.115","507",
"1717686235.214","504",
"1717686235.314","505",
"1717686235.414","506",
"1717686235.514","506",
"1717686235.615","508",
"1717686235.714","506",
"1717686235.815","504",
"1717686235.914","505",
"1717686236.014","506",
"1717686236.114","505",
"1717686236.214","506",
"1717686236.315","505",
"1717686236.414","505",
"1717686236.514","504",
"1717686236.615","506",
"1717686236.714","505",
"1717686236.814","506",
"1717686236.914","506",
"1717686237.014","506",
"1717686237.114","506",
"1717686237.214","510",
"1717686237.314","506",
"1717686237.415","506",
"1717686237.514","506",
"1717686237.614","504",
"1717686237.714","506",
"1717686237.814","506",
"1717686237.914","507",
"1717686238.014","506",
"1717686238.114","506",
"1717686238.214","507",
"1717686238.314","506",
"1717686238.414","506",
"1717686238.514","505",
"1717686238.614","507",
"1717686238.715","507",
"1717686238.814","506",
"1717686238.914","506",
"1717686239.015","506",
"1717686239.115","507",
"1717686239.214","506",
"1717686239.315","507",
"1717686239.414","505",
"1717686239.515","506",
"1717686239.614","506",
"1717686239.714","506",
"1717686239.814","507",
"1717686239.915","510",
"1717686240.014","506",
"1717686240.115","506",
"1717686240.214","504",
"1717686240.314","506",
"1717686240.414","507",
"1717686240.514","504",
"1717686240.614","507",
"1717686240.714","506",
"1717686240.814","507",
"1717686240.914","507",
"1717686241.014","507",
"1717686241.114","507",
"1717686241.214","507",
"1717686241.314","507",
"1717686241.414","510",
"1717686241.514","508",
"1717686241.614","507",
"1717686241.714","507",
"1717686241.814","507",
"1717686241.914","507",
"1717686242.014","507",
"1717686242.115","506",
"1717686242.215","507",
"1717686242.314","507",
"1717686242.414","507",
"1717686242.514","508",
"1717686242.614","507",
"1717686242.714","510",
"1717686242.814","508",
"1717686242.914","508",
"1717686243.014","508",
"1717686243.114","508",
"1717686243.215","507",
"1717686243.314","507",
"1717686243.415","504",
"1717686243.515","507",
"1717686243.615","508",
"1717686243.714","507",
"1717686243.814","507",
"1717686243.914","507",
"1717686244.014","507",
"1717686244.114","507",
"1717686244.214","507",
"1717686244.314","508",
"1717686244.414","507",
"1717686244.514","507",
"1717686244.614","505",
"1717686244.714","506",
"1717686244.814","507",
"1717686244.915","508",
"1717686245.014","508",
"1717686245.114","507",
"1717686245.214","508",
"1717686245.315","507",
"1717686245.414","507",
"1717686245.515","507",
"1717686245.614","508",
"1717686245.715","507",
"1717686245.814","507",
"1717686245.915","507",
"1717686246.014","508",
"1717686246.114","506",
"1717686246.214","507",
"1717686246.315","507",
"1717686246.414","508",
"1717686246.514","509",
"1717686246.614","507",
"1717686246.715","508",
"1717686246.815","508",
"1717686246.914","510",
"1717686247.014","507",
"1717686247.114","507",
"1717686247.214","507",
"1717686247.314","507",
"1717686247.414","506",
"1717686247.514","507",
"1717686247.615","507",
"1717686247.714","507",
"1717686247.814","507",
"1717686247.914","508",
"1717686248.014","507",
"1717686248.113","511",
"1717686248.214","508",
"1717686248.314","511",
"1717686248.414","510",
"1717686248.514","508",
"1717686248.614","508",
"1717686248.713","507",
"1717686248.814","507",
"1717686248.914","507",
"1717686249.014","507",
"1717686249.114","507",
"1717686249.214","507",
"1717686249.314","505",
"1717686249.414","507",
"1717686249.514","507",
"1717686249.614","507",
"1717686249.713","510",
"1717686249.814","507",
"1717686249.914","508",
"1717686250.014","508",
"1717686250.114","508",
"1717686250.214","510",
"1717686250.314","507",
"1717686250.414","507",
"1717686250.513","508",
"1717686250.614","508",
"1717686250.714","506",
"1717686250.813","508",
"1717686250.914","507",
"1717686251.014","508",
"1717686251.114","507",
"1717686251.213","508",
"1717686251.314","507",
"1717686251.413","507",
"1717686251.514","506",
"1717686251.613","509",
"1717686251.714","506",
"1717686251.813","509",
"1717686251.914","507",
"1717686252.014","507",
"1717686252.114","506",
"1717686252.214","506",
"1717686252.314","506",
"1717686252.414","506",
"1717686252.514","507",
"1717686252.614","506",
"1717686252.714","506",
"1717686252.814","505",
"1717686252.914","506",
"1717686253.014","506",
"1717686253.114","506",
"1717686253.214","506",
"1717686253.314","506",
"1717686253.414","506",
"1717686253.514","507",
"1717686253.614","506",
"1717686253.714","505",
"1717686253.814","501",
"1717686253.914","507",
"1717686254.014","506",
"1717686254.113","507",
"1717686254.214","506",
"1717686254.313","506",
"1717686254.414","506",
"1717686254.513","505",
"1717686254.614","506",
"1717686254.713","506",
"1717686254.814","506",
"1717686254.913","506",
"1717686255.014","506",
"1717686255.113","506",
"1717686255.214","506",
